timestamp,heart_rate,spo2,bp_systolic,bp_diastolic,vibration,distress_label
22.0,74.40067451654079,97.95475741681209,122.63037434599141,79.09199093928297,0.010661436393940585,0.0
23.0,75.66028493412375,98.05500016497622,120.15505955676134,80.48423592516642,0.08249112515838605,0.0
24.0,74.53937580005633,98.17475438945456,119.3053337887854,79.13829758848664,0.10090393431787568,0.0
25.0,75.90762627569856,97.66126743818441,118.07964435048109,78.593772943141,0.1777605360878615,0.0
26.0,75.758851357173,97.97799681320001,121.75657200427543,83.15377176507958,0.0649279646134612,0.0
27.0,75.5906674573217,98.43599930303918,117.24541890881436,80.7569010383001,0.07996557114543892,0.0
28.0,75.7507565889395,97.73189213502836,124.57515354275175,80.64010109976468,-0.006404510031472105,0.0
29.0,74.97782058080426,97.78298207008545,116.80870831872654,81.45800716081172,0.032961086217863964,0.0
30.0,74.22097536475235,97.83958745868449,120.2803600139471,80.22692345945474,0.18691967651679747,0.0
31.0,74.50317123829294,97.82687434586903,121.06274427615058,79.99252752499443,0.1135123103484616,0.0
32.0,74.93993830657408,98.13887160246091,121.526731745036,78.55337267001411,0.10756633714442991,0.0
33.0,74.06070266254225,97.84708646811617,120.38064131627048,81.70892320518202,0.17322263674350052,0.0
34.0,75.69212984546199,98.3951724215017,120.49120465267325,76.61881129883731,0.0625151872529694,0.0
35.0,75.10336932453126,97.76226748784018,122.51508988612565,78.49945455267128,0.08035227608619476,0.0
36.0,74.90890521086452,97.8513946233963,121.24318898395404,79.33333066854337,0.15837360658028102,0.0
37.0,75.31921673220593,98.29595719603459,119.0699540184768,78.92745623812198,0.07894398186213761,0.0
38.0,77.86898890738445,98.27820170784385,122.4103856296134,78.20621191294015,0.005322456637054926,0.0
39.0,75.37879880969396,97.93299186996336,116.89878020038908,81.26023072186393,0.2175028540972907,0.0
40.0,74.76879753616032,98.06935834624082,119.58288940856393,79.76330153569869,0.18112889213214917,0.0
41.0,75.4371217479488,98.09175372711832,121.20348162886151,79.0122282341097,0.015396925411067824,0.0
42.0,75.23200422842436,97.88116296448247,119.89196565821808,79.6906089940283,0.033628775662859475,0.0
43.0,74.2161738896961,97.83582581160549,121.13973853854522,82.06304768418094,0.12433119564994455,0.0
44.0,75.10912501995405,97.79831296591394,120.49721158125338,80.69414072934134,0.11737679239505415,0.0
45.0,73.0006654749951,98.32616856390469,121.29194961924541,82.47187897766636,0.09731165014086772,0.0
46.0,73.56722284544249,97.90222669239496,118.85618794511939,82.13344870299156,0.18616641441562273,0.0
47.0,76.33299580925444,98.01246338873402,122.61110011131531,80.60734943292834,0.19037999412096476,0.0
48.0,74.31249777283517,98.22175238344273,122.3080231080881,81.27143605827197,0.0929473966785243,0.0
49.0,74.81743658798769,97.72855050818646,119.56707895230345,78.57658331059831,0.1652313330985279,0.0
50.0,75.82620317602365,97.76058144825193,118.31237082276277,79.22074728670837,0.10851531836850427,0.0
51.0,74.38843786601618,98.3362593372623,119.59409042230786,79.9200319747265,0.17972385313950082,0.0
52.0,74.88311930257846,98.11557236528778,121.32165111807355,79.07289809034248,0.05317105841180121,0.0
53.0,74.62110084323477,98.0278285334805,120.37649605064833,80.80317993733459,0.06750446637450355,0.0
54.0,74.08154609679687,97.94098185751473,119.03394332304734,81.59345723804785,0.0861638141412483,0.0
55.0,77.40983809054214,98.03389337483475,118.29035305701785,80.18132838113601,0.08307885716432206,0.0
56.0,73.23774903624113,98.13866500073985,120.98558706867908,79.22269293358788,0.14409266075875854,0.0
57.0,75.68349317905663,97.90589709704072,121.74862498999188,81.37128126795069,0.16132915671874842,0.0
58.0,74.81716336060902,98.02848187683212,120.05081405754113,77.8721044771153,0.1490031704114738,0.0
59.0,74.3970081184732,97.90581041976886,118.26032986646582,79.50241592545132,0.1424974415958558,0.0
60.0,74.95635030088191,97.89562946754269,120.18949317523202,80.75373365938468,0.11877916379780132,0.0
61.0,74.11749043704116,98.02239352036341,124.66187342897119,78.91225905733319,0.10548840856835057,0.0
62.0,74.91654097792417,97.9047155517944,118.38959178907588,82.51398564333458,0.049065378144972305,0.0
63.0,76.51008561269293,97.70385627577616,120.65265528913477,77.10129102440645,0.08154343026867664,0.0
64.0,73.52628516942663,98.31403746483798,122.95917864515128,77.96377064844509,0.1070844391569867,0.0
65.0,73.50699347572602,97.87000937545741,116.69472665074333,81.2896165327512,0.15290426011270578,0.0
66.0,73.7843277339684,98.41910175359759,119.48992630790961,79.27103959671959,0.11018710039203546,0.0
67.0,74.07801123275685,98.12551396195768,120.73368310111385,81.13034361445764,0.10200793964018653,0.0
68.0,75.51139460969841,97.8973046511845,119.24140835873013,78.54174982093281,0.055138610229615095,0.0
69.0,75.23927627114519,98.29366385433242,124.43811223407702,82.95346551965386,0.12582888562548583,0.0
70.0,75.43025377057303,98.0413641464399,121.19982196291133,79.51826450688563,0.1380742058504063,0.0
71.0,74.95826948351947,98.33896971118887,120.96971762933869,81.57384121268647,0.06326638629128485,0.0
72.0,75.18373432669372,98.1152001766402,119.15422108948673,79.52112337751976,0.15095023105268224,0.0
73.0,73.60949628607568,97.79637433744409,119.18028344713137,78.8858800118989,0.08287396983739914,0.0
74.0,74.63832763476228,97.87870256927064,120.09111172770123,78.33137061536196,0.08845061303573656,0.0
75.0,75.57043711413696,97.79118740819439,117.81467324576307,78.03332570327966,0.1388589243790443,0.0
76.0,74.74262188261959,97.98118540096075,118.19602939155783,79.57053497293484,0.20040332773211708,0.0
77.0,74.0002686914532,98.33608985003656,120.25927091581735,81.91997899324808,0.057806433026863745,0.0
78.0,74.36056859671683,98.03515116125286,124.19514902666462,81.11049953394907,0.09235416797644092,0.0
79.0,73.73780643176451,98.24989029591454,118.40661032567668,78.41128217644389,0.052965586828380345,0.0
80.0,76.29305565118504,98.32896945705747,121.35172738335177,78.8502784859502,0.06425440592603963,0.0
81.0,75.66775162825044,97.9236962391266,117.29147040195508,81.10116559881314,0.13716254740611925,0.0
82.0,73.00787757293412,98.00213446431823,121.32999985113436,79.68636129563356,0.0629875800969045,0.0
83.0,76.30684829099863,97.84874854599727,117.5502365649921,79.18390916688527,0.10165959425124085,0.0
84.0,75.83296607159731,98.35006961766499,118.79870431443112,80.86623718690028,0.15213005950789715,0.0
85.0,74.38622496116946,97.95261363906539,124.093382502316,78.6361175548058,0.07512243171277949,0.0
86.0,74.64641982168474,97.75196337784176,120.97747484732432,80.19991115025121,0.122769509526902,0.0
87.0,74.87498028407244,98.14030349923675,117.71991068552833,82.01642784536756,0.14633648822677417,0.0
88.0,74.5298857806217,97.83685381320177,118.02643294374582,79.79033026709013,0.13082093266639722,0.0
89.0,75.97709195273835,98.07402393773903,119.79402361817284,79.74691760934678,0.1249921113718652,0.0
90.0,73.74688118509448,97.86392704097027,121.5064312562937,79.61509786871292,0.12374031729786567,0.0
91.0,74.9542144209992,97.856515895152,119.48362304500219,79.39344358632125,0.06413206480344535,0.0
92.0,73.42680128982661,98.04381859221205,118.08328406224469,78.13407550452325,0.05209807792503135,0.0
93.0,75.75949858025692,97.77046824452047,118.2673870215018,80.26802424305656,0.19536353594342518,0.0
94.0,77.23765641430873,97.86865758448404,121.95914997497904,78.4004605573965,0.09399635710344427,0.0
95.0,75.40426997895402,98.03814530675666,118.37684910288658,79.83147252010232,0.0722486207569953,0.0
96.0,72.57453564835536,98.0859995888712,122.06029854728216,80.95377417961305,0.10212644112643185,0.0
97.0,74.16810678133736,98.16323962390608,124.82194975320978,77.41269849095116,0.05024497536359904,0.0
98.0,76.41316461462326,98.00303183660867,119.12139966955384,80.49550775984062,0.13415625787590887,0.0
99.0,76.324447109251,98.13295636846335,121.40824639878267,78.73264650363976,0.09407953792607908,0.0
100.0,75.79914722202932,97.67372297052366,120.86910869111755,80.49339421933442,0.17026510434480654,0.0
101.0,75.2692304360263,98.07580822938472,116.79484943470072,81.09088482140308,0.12747198481805194,0.0
102.0,77.03666910122894,98.26144424398677,119.84230467207551,78.11773595565771,0.1549529632521082,0.0
103.0,74.96002231377823,97.93354505261914,121.94870294544566,79.67573906193807,0.05160752434969275,0.0
104.0,75.14908312689727,97.99031787495636,122.95521608853662,80.20085156126046,0.04180695646192868,0.0
105.0,73.11725264810234,97.92318331891522,119.56783392454984,80.98008524844738,0.10990736079817151,0.0
106.0,74.70817005712631,98.0184806012896,119.7798938841999,80.7899315702336,0.06286899073794958,0.0
107.0,75.0000547303055,97.63863904879356,119.00917111424644,79.12406451908106,0.08861848130331307,0.0
108.0,75.26364093061625,98.01552428305459,123.47212464422714,83.09557644678027,0.041297708006821976,0.0
109.0,73.63988287596833,98.08610974898619,119.58891743997128,80.42336753078011,0.13585587922598266,0.0
110.0,74.29278505597605,97.74228623959583,118.15394181936857,78.96891056461166,0.09526990798578776,0.0
111.0,75.57755663254234,97.91488037035576,123.17458007787519,80.41762499720647,0.12037940723151998,0.0
112.0,74.59923709384161,97.88165776840474,121.80442015020725,79.64275454157338,0.09815904819237187,0.0
113.0,75.755081890923,97.81090879248342,118.60189924103027,77.50596418666858,0.02559580415376951,0.0
114.0,75.86049217737768,97.98069614797369,121.10481344775562,80.28058517818206,0.060919775159476504,0.0
115.0,75.86906724505812,97.93290259002003,118.92285586412288,82.89487104169756,0.017388072723552528,0.0
116.0,73.12128315509783,97.97546190339568,124.50397823249293,80.2773043881981,0.1475527534336109,0.0
117.0,74.58743730165786,98.19535268758122,121.65465927666753,81.14370842479433,0.08961812302757387,0.0
118.0,74.32159589020723,97.81108821268278,122.32019978027301,82.16814640368207,0.104676005248049,0.0
119.0,74.39833296575249,98.06353076866796,119.5195738538994,80.2691439320418,0.10127473270570547,0.0
120.0,74.86245265134309,98.11110017265858,117.45087355321981,79.16898498556537,0.12545740933651167,0.0
121.0,75.49512180876503,97.6690013515084,117.04142400669122,79.52636541854277,0.14772957638311945,0.0
122.0,74.73684557439935,98.14009273868372,121.82496349618191,79.8269013565023,0.12449418161666641,0.0
123.0,75.12449482957771,98.00405261116182,119.52172516437075,78.78796669555074,0.007014424505845301,0.0
124.0,73.82594604372252,98.16014457207856,119.61962715655214,79.88370674594792,0.10868357527792072,0.0
125.0,75.39774525476524,97.90769624982613,120.38282500091557,81.37304369761513,0.06728575614194303,0.0
126.0,75.68916426903782,97.87237480900417,123.32042021268795,78.57456214325022,0.10953857726608034,0.0
127.0,75.72573893898702,97.92128278864195,124.21799592863522,79.32518867324522,0.12302714891223462,0.0
128.0,74.94455759406168,98.30454583224501,119.89306846738113,82.12636523967998,0.1584193479971148,0.0
129.0,74.24432253566357,97.63471264699466,120.22019120642616,78.221840634729,0.041639725847099,0.0
130.0,75.17532456084524,97.5854684744848,115.42397607550477,80.9848997559302,0.09945512254266765,0.0
131.0,75.62016842223092,97.99343945675086,123.75562663500517,80.46992994042145,0.11657131802973016,0.0
132.0,74.47273325542717,98.1498328689749,121.72905954154541,78.26069522602744,0.13524636954778538,0.0
133.0,75.30718608648132,98.11781583180728,115.38088092336682,80.41393277414856,0.11364210263466037,0.0
134.0,74.89973013384426,98.08075692939983,117.72914613125066,80.78639910585748,0.061763999278016665,0.0
135.0,75.22292918710394,98.08618833361813,119.0803847775187,78.86739459740879,0.15001054691571913,0.0
136.0,76.6602563149147,97.66480822720732,120.20399666658321,79.42035112492262,0.02922284991289195,0.0
137.0,73.85778669581984,97.59665781529492,122.69984895955976,81.29730685302599,0.06833495929718367,0.0
138.0,74.05383409432105,97.73268649162233,116.89545190781143,80.34523367566071,0.05970268863222894,0.0
139.0,76.24445014738751,98.18538432355321,122.02226505178378,79.90553860734732,0.01789099427171008,0.0
140.0,73.89243576057005,98.01255126622792,122.76766289230643,79.0566808376439,0.06023336216047337,0.0
141.0,75.69220202260973,97.92601422046711,119.44036873113525,80.79049595157525,0.06939545917064624,0.0
142.0,75.41403987860389,98.399389215519,119.49659353682914,79.30092984357573,0.09590642062766437,0.0
143.0,74.90170598661902,97.70380072200508,119.86749302606181,81.73368464134893,0.15251031185145247,0.0
144.0,72.76415930108517,98.14240599257845,120.73775529113335,80.24758545086257,0.1360074930163268,0.0
145.0,73.77101745801386,98.0464690681473,121.36584886222269,79.86969411525234,0.11242774881501297,0.0
146.0,75.24727951193564,97.97870902303353,122.85609024424744,77.33706170551596,-0.06456919842852524,0.0
147.0,75.5715064294093,97.87325283555391,119.08097585100654,80.93974212505779,0.09198858576998838,0.0
148.0,76.18234846440274,97.6011817855454,120.62728012286148,79.94653578325854,0.13205215769143266,0.0
149.0,74.40254424684005,98.20730484405355,122.78113881310945,78.17917388884096,0.0074842698250911915,0.0
150.0,75.67223263006437,97.99447724407763,122.02034662901174,78.42124626071998,0.1241928034566695,0.0
151.0,75.38896687411079,98.02458019068952,118.72995383487135,78.63968637055069,0.08318000382158364,0.0
152.0,75.5783430866863,98.2628046359727,119.86123013412308,78.94890225169426,0.11742512563154188,0.0
153.0,75.20745169897481,98.24810280526776,118.23556387102926,82.05760332947891,0.15113638808740767,0.0
154.0,74.37256649022615,97.65679313184593,119.62519196701125,79.50394193686162,0.005308198779753276,0.0
155.0,74.95679120459263,98.05882666616628,118.95998458242673,79.56201113958303,0.11071485205843515,0.0
156.0,76.08083389285352,97.9809106774869,118.36827394170841,79.86619438022153,0.06361456467360498,0.0
157.0,74.99416236076576,98.0019496950121,118.0903689881159,76.35492101160459,0.13310889381571378,0.0
158.0,74.36211341604772,97.77136896526564,119.2106256949194,82.12338612006324,0.046922229571070576,0.0
159.0,74.65277503803183,97.9957289851076,121.40142424174935,82.16524461093199,0.13586289328360343,0.0
160.0,75.57659831827635,97.85507657768983,119.51910525565668,78.11259732676906,0.17808928248568487,0.0
161.0,75.2338590548583,98.19484972003549,121.9929738105006,81.34695955082361,0.09191869182608352,0.0
162.0,76.38021421928887,97.77187192896484,118.43927668399648,77.53150268217269,0.09097593322061595,0.0
163.0,71.82415510917359,97.90491341077423,119.59200387422938,79.99698821753456,0.13692042082210112,0.0
164.0,75.55820679000522,98.30258095867323,124.14818091809202,78.95840545645979,0.08334719618753156,0.0
165.0,73.61476339243384,97.97634658733635,120.34075430372175,80.12653888982135,0.09478628876039036,0.0
166.0,75.77796005264827,98.02183792358437,121.33039329374438,80.88028659298456,0.14634718570410696,0.0
167.0,75.10651480001187,97.93483855854299,119.80941178287384,80.68373950444533,0.15217888688599474,0.0
168.0,75.13795759847632,98.37801453083297,118.56182486165068,81.40872745071817,0.24298108554212638,0.0
169.0,75.650621247616,98.14828230519284,121.37116325233276,79.79156482292677,-0.02177112781513646,0.0
170.0,74.07206979960434,98.14767154419205,120.59437892281399,80.54534053985846,-0.0020522203008107587,0.0
171.0,75.2675319236402,97.7597395146973,120.56252203431708,80.3125455665699,0.10483439206455358,0.0
172.0,75.96893722651099,98.15628834393331,120.56095626984035,80.70255699128467,0.07549901251038094,0.0
173.0,72.58192605746483,98.47662195126031,119.1545396581692,78.9453531342791,0.1429176650768907,0.0
174.0,73.95083572072251,98.29861081987765,117.24682511709038,76.61723455429568,0.04255329832564737,0.0
175.0,75.50045916278766,97.9687110243251,121.18140823931046,81.41450487145921,-0.07017314849874198,0.0
176.0,75.42206957783836,98.10397645333803,121.54103392176575,78.46386111039415,0.07094529199847624,0.0
177.0,76.05874183229517,97.95248000886492,118.86538413194786,80.02021639805503,0.05850641346342177,0.0
178.0,77.30794637214598,97.99559046417004,120.7772120561159,77.77833540169347,0.10871808154541868,0.0
179.0,75.53451873986403,97.99304783460002,119.02402845544209,77.67674984440129,0.09627648107154076,0.0
180.0,73.46956557785448,98.60086412582066,120.68470014592539,80.53700792363878,0.20423396845832037,0.0
181.0,76.670845282512,97.94164882848658,120.1316396771977,79.23795830721198,0.1172839960405459,0.0
182.0,74.66638790661543,97.76961119164439,118.21661803801346,77.98671147993566,0.05244124275306498,0.0
183.0,75.54793924424095,97.93561920266617,117.69450348376849,79.32060450407896,0.1177601570958502,0.0
184.0,75.45172138846895,97.98885120332343,119.87525905601869,79.68191763444226,0.10750480826523452,0.0
185.0,75.65662606315925,98.05451670560537,122.03323491378026,80.7861599153145,0.18341252314178164,0.0
186.0,75.58199224168015,98.11921022098345,119.46198267456504,79.48419179141966,0.0723171313863203,0.0
187.0,75.25806875198832,98.14771981031573,121.33536066677051,81.28021837726608,0.14894022228785908,0.0
188.0,74.93560133398279,97.81066704615893,120.86590096513598,79.633965836356,0.11914724225805295,0.0
189.0,75.63982464139438,98.21309021309322,118.85855800289337,79.96027550727543,0.11079802206133568,0.0
190.0,75.71831691622877,97.97552200656399,120.9933418957672,78.40722577696054,0.07250973400040174,0.0
191.0,74.40934617285413,98.10761895544371,118.13169320085093,79.91561902187476,0.11385348236555223,0.0
192.0,74.28773107528056,97.8808189851383,118.39859586626798,79.49340552199503,0.1279783135148204,0.0
193.0,73.65826300998619,98.32986614466218,119.28236562103771,79.47205559269412,0.03778947957751865,0.0
194.0,75.65558624679394,97.85403429966317,118.27891991531186,81.60330604751262,0.14463569472866045,0.0
195.0,74.4141216096646,98.29411479394092,120.24109559932653,80.45226290905393,0.0686150792118086,0.0
196.0,75.2916794673433,97.95856234524972,121.74654110434899,82.22213754389237,0.07197974493638828,0.0
197.0,74.10781979059192,98.23371800220858,121.25085725206863,82.04603132785813,0.17474538626240338,0.0
198.0,75.35192427412433,97.51620897969029,120.33481965231582,80.67315251208099,0.05564055655780689,0.0
199.0,76.83470510573437,97.82561340100612,120.27656071730418,79.34338792825272,0.12409167684256853,0.0
200.0,75.19613610669249,98.38236765092422,118.05055457690678,78.97492960115432,0.08634879111098956,0.0
201.0,75.07199858627848,98.05237136647011,118.25231381660831,79.35188569536852,0.11022835355178404,0.0
202.0,74.37782314752387,98.0604638954443,121.80972919754582,80.9246232850124,0.06575617856263677,0.0
203.0,74.31874460543396,98.27812957155534,117.87675444625532,82.73410024750365,0.13562208781583512,0.0
204.0,71.4833293478169,98.09602699403756,120.37241678817377,79.89930411271877,0.14319888215115978,0.0
205.0,76.25385903217044,98.02917864672824,121.91315205258013,81.75375140810391,0.1115065142845074,0.0
206.0,76.74624062886627,97.89691647521346,121.20814564437828,80.99204894848094,0.10918112252195086,0.0
207.0,73.89115518938267,97.68734744501299,117.26479334472403,79.23702117122191,0.04589593223975699,0.0
208.0,75.18992115827781,98.0020031865269,117.10253706371314,79.99969735042038,0.1251932523741749,0.0
209.0,75.16489597575327,97.98681248412264,120.92547268301902,81.41280808200764,0.08321213615123807,0.0
210.0,74.57599833151524,97.82163263910559,121.51844963220131,81.77521051304923,0.1286591841003991,0.0
211.0,73.93824454600284,98.06289557277935,119.3750485519574,77.87283422575848,0.030854612739851642,0.0
212.0,74.9098627618172,97.72304896896696,120.68380146547031,78.89711776199539,0.0741066136807462,0.0
213.0,72.88372624980155,98.19350138029272,126.29675867876018,82.63504406887539,0.1584500061325842,0.0
214.0,75.19972228435405,98.02872261473553,121.51577237345597,77.17928778145622,0.06808701987818536,0.0
215.0,75.10812746445873,97.86974364202345,118.98811622412177,80.79722429890583,0.18026262586417358,0.0
216.0,75.63241052848487,98.0345252160587,124.11556574166333,79.54232044329066,0.06748269525186779,0.0
217.0,74.28588118160904,98.16580051997052,121.38787383930938,80.10338890393625,0.12890600682008707,0.0
218.0,74.83845667389765,98.25547668003445,121.66350215974464,78.90351537959795,0.04509437912921421,0.0
219.0,74.5582456109723,98.14090073055733,117.00588067369165,79.13944417888122,0.07289829024478311,0.0
220.0,75.10865660743009,97.70963832001806,118.21094212859892,82.4364537988004,0.09911135615904987,0.0
221.0,73.72946673903822,98.31504909232801,121.12397136630439,81.18388936720417,0.1036813987728152,0.0
222.0,75.53344182699306,97.79786978353603,120.3454841521703,81.08379163592132,-0.017185538060241395,0.0
223.0,75.78849430439787,97.94027796433438,116.92053543366315,80.50937379077378,0.04037377506031371,0.0
224.0,74.5489674636916,97.80168915973047,118.65665150221174,77.61984338272431,0.1889598759794271,0.0
225.0,74.97975756688706,98.01957390289895,117.87536676053772,80.12978899617174,0.13249294489373487,0.0
226.0,73.77824087167066,98.22094451537806,120.69471816463226,81.70971925146796,0.1341324736278922,0.0
227.0,74.79907627361378,98.30631336492777,119.08331259787087,81.05943086636456,0.17230392727065197,0.0
228.0,73.74352883249631,97.93740851977854,118.43190880712609,79.34742170715943,0.04674058180253428,0.0
229.0,76.66649970312952,98.26578950567605,122.30499225028169,80.12374116556137,0.10792979385958366,0.0
230.0,74.74912493310242,98.17829433578373,123.08611728147915,79.80416065803789,0.055442989171631527,0.0
231.0,75.70976318621877,97.7514186344089,120.81771231684158,76.79603705042643,0.07251161966813689,0.0
232.0,75.43255154767012,97.94074023272861,118.88098980957729,78.85608695192471,0.07362281457748868,0.0
233.0,75.98012376324934,98.20912475569446,121.19945763834832,80.92481859344058,0.10106191060201343,0.0
234.0,74.67106820802195,98.3619898511709,120.40065475648264,80.15185091911925,-0.0014950843972235395,0.0
235.0,76.32627016560272,97.9843465436764,122.70258703302004,80.0462558570264,0.06544942320330784,0.0
236.0,74.96141335739584,97.66623796731672,118.7421242129762,82.62335795670121,0.07652440000456037,0.0
237.0,75.20736251442528,98.45583262657401,122.20786272000704,76.12873749470451,0.07580215961623274,0.0
238.0,75.90398624620548,97.96165008145887,117.92460042498831,77.29467297299244,0.04087156048891283,0.0
239.0,74.30181774987634,97.58465390841359,119.51123580560325,79.81092229305516,0.09863607675907803,0.0
240.0,76.3965685315889,98.1300637415763,119.16474034855585,78.34405035066827,0.17114622462262857,0.0
241.0,73.57897541545694,97.93400301130879,118.6926620907148,79.74322042595078,0.08570142900610189,0.0
242.0,74.89554571126742,98.15164667823856,120.56361611890071,79.9756971873636,0.07125878549441175,0.0
243.0,75.38520520898909,97.92604224363616,118.86105556271167,78.93797124314013,0.14910541964493962,0.0
244.0,76.14973677756008,97.82023080457488,118.94135903835699,80.73398128825652,0.05246748652560053,0.0
245.0,72.5833884466434,98.05796120492168,120.54036859167313,80.2140269694242,0.1420963274335969,0.0
246.0,76.55379059328823,97.77245933582469,118.02561720457918,82.03374366457726,0.10952250489228671,0.0
247.0,74.98335996836707,97.91775926141418,121.00978818675185,82.22401282764176,0.06657395027125301,0.0
248.0,72.73299157084153,98.02801482851856,121.18834460313242,78.74953064350983,0.10541565963517198,0.0
249.0,75.45833632651357,97.6701982218413,120.61496099608142,81.05530062516652,0.11454815355368206,0.0
250.0,73.97085849523235,97.9375670982889,119.48654433566922,81.87674360581912,0.08240982963137168,0.0
251.0,74.48248591703258,98.22242340402616,116.68364651866692,79.0360773263324,0.06394425384521543,0.0
252.0,76.53452607308412,98.11893786106278,124.31115219517775,80.09421287233351,0.11868792737100783,0.0
253.0,75.61334033567393,98.25130597418496,116.07363874585052,77.06879449714424,0.13321474029679078,0.0
254.0,74.36175790819794,97.97024964426545,121.82825394752209,80.99062315041868,0.08618458458005937,0.0
255.0,75.04724830820145,98.23607325700185,120.89662513779487,79.65011069172061,0.10648658385106126,0.0
256.0,75.39532009527457,97.91755980887746,121.4170746371231,80.27056869623178,0.22367649842453863,0.0
257.0,75.74825813574608,97.88293694137502,121.28185701140758,82.58089381439167,0.08888801065886329,0.0
258.0,75.22054938223238,98.03210574660127,122.3678849685505,81.63101674445561,0.20264386494752618,0.0
259.0,74.11730607559377,97.81144724724176,118.83276377741925,80.13578037035049,0.08047839846062527,0.0
260.0,75.11192088357635,97.9901333601076,120.09018177992284,81.20846146182399,0.11027482847170429,0.0
261.0,75.12473252674278,98.10241585715525,121.64971570820178,79.05676516031458,0.10537551247785155,0.0
262.0,75.03806322646295,97.87710126093316,121.27963002926572,80.44993284973901,0.08988319409573467,0.0
263.0,74.5652302414745,98.42316025346669,115.63178971061537,80.5399003591855,0.20155860385206342,0.0
264.0,74.34485197396687,98.11449102128498,120.2589261904815,81.91583604387924,0.16609518257989392,0.0
265.0,76.34103101436904,98.03594157668826,114.65408931877985,79.42728477055269,0.05226710143314159,0.0
266.0,74.72475127488661,98.0714173421896,119.54559212737873,83.0412249446314,0.11540974711893591,0.0
267.0,74.38521515830129,98.12347925890086,117.76478749966364,80.86584928680337,0.13255537123391561,0.0
268.0,74.30626824820588,97.86173156998557,119.46709644518944,81.50166575861027,0.11856456231816132,0.0
269.0,75.18185314733749,98.00939225862344,119.00357574651362,79.57235395803266,0.08447712745273099,0.0
270.0,74.82602544946917,97.66958556492204,119.80688579132011,80.51195585300557,0.12595085399014863,0.0
271.0,74.51854547535476,97.80978405118262,118.81745409561684,80.45226623299996,0.08314874060906302,0.0
272.0,75.15003326390104,97.6810825035097,115.95927393729089,82.28972235106639,0.010674968387177977,0.0
273.0,74.74196630526444,97.88966768378265,121.06345755827934,78.60094746608178,0.09540866765137164,0.0
274.0,73.46755080706951,98.16338242993496,119.21111295579455,82.2218063472711,0.09964588946367783,0.0
275.0,76.39544777475805,98.17941450673429,120.48676464715278,81.42624840719454,0.19368529451931657,0.0
276.0,77.16609420520088,98.16486303791487,117.62324127798581,81.4760718340798,0.17860582816629075,0.0
277.0,74.12392500859949,98.11287392945736,121.59099061253553,78.537381550441,0.18112390490845545,0.0
278.0,74.3586766871911,97.95567457311189,120.62848420291178,81.10424850854271,0.09079754133523486,0.0
279.0,74.60834936797947,98.09372170878017,119.6995106414902,79.54665223107367,0.13688225330875525,0.0
280.0,73.64653652882498,98.34802719522627,120.46348071536598,77.95578929530164,0.1250845290830176,0.0
281.0,76.27098309721235,97.83738570969423,116.62131547038621,80.08921161067028,0.14430745607805284,0.0
282.0,75.21181106847345,97.94117845155421,119.73064224163848,79.8027953879423,0.04597966933057113,0.0
283.0,75.31963799752029,97.8589713165348,123.14596913829834,77.23842645458171,0.07902061599533533,0.0
